Chromosome	Chr	Start	End	Gene_ID	NewGeneName	GeneName
Pf3D7_13_v3	13	2110352	2113356	PF3D7_1352800	vacuolar_fusion_protein_MON1	vacuolar_fusion_protein_MON1
Pf3D7_13_v3	13	2114157	2116211	PF3D7_1352900	PEP	PEP13.2
Pf3D7_13_v3	13	2118361	2120913	PF3D7_1353000	VAR	VAR.9
Pf3D7_13_v3	13	2124272	2125270	PF3D7_1353100	PEP	PEP13.3
Pf3D7_13_v3	13	2130531	2131065	PF3D7_1353200	membrane-associated_histidine_rich_protein_2,_(MARHP2	membrane-associated_histidine_rich_protein_2,_(MARHP2
Pf3D7_13_v3	13	2132068	2138583	PF3D7_1353300	CPP	CPP13.123
Pf3D7_13_v3	13	2139728	2143222	PF3D7_1353400	Ran-binding_protein	Ran-binding_protein
Pf3D7_13_v3	13	2144125	2145105	PF3D7_1353500	RNA_polymerase_II_transcription_factor_B_subunit_4	RNA_polymerase_II_transcription_factor_B_subunit_4
Pf3D7_13_v3	13	2146181	2147147	PF3D7_1353600	ER_lumen_protein_retaining_receptor	ER_lumen_protein_retaining_receptor
Pf3D7_13_v3	13	2150068	2150574	PF3D7_1353700	reactive_oxygen_species_modulator_1	reactive_oxygen_species_modulator_1
Pf3D7_13_v3	13	2151402	2152373	PF3D7_1353800	proteasome_subunit_alpha_type-4	proteasome_subunit_alpha_type-4
Pf3D7_13_v3	13	2154162	2155217	PF3D7_1353900	proteasome_subunit_alpha_type-7	proteasome_subunit_alpha_type-7
Pf3D7_13_v3	13	2155755	2157542	PF3D7_1354000	CPP	CPP13.124
Pf3D7_13_v3	13	2158129	2159199	PF3D7_1354100	CPP	CPP13.125
Pf3D7_13_v3	13	2160318	2162729	PF3D7_1354200	phosphoinositide_phosphatase_SAC1	phosphoinositide_phosphatase_SAC1
Pf3D7_13_v3	13	2164239	2167416	PF3D7_1354300	large_subunit_rRNA_methyltransferase	large_subunit_rRNA_methyltransferase
Pf3D7_13_v3	13	2169314	2170416	PF3D7_1354400	V-type_proton_ATPase_21_kDa_proteolipid_subunit	V-type_proton_ATPase_21_kDa_proteolipid_subunit
Pf3D7_13_v3	13	2174346	2175797	PF3D7_1354500	adenylosuccinate_synthetase	adenylosuccinate_synthetase
Pf3D7_13_v3	13	2176308	2177272	PF3D7_1354600	60S_rp_L7-2	60S_rp_L7-2
Pf3D7_13_v3	13	2178639	2179862	PF3D7_1354700	CPP	CPP13.126
Pf3D7_13_v3	13	2180958	2182799	PF3D7_1354800	metacaspase-1	metacaspase-1
Pf3D7_13_v3	13	2184037	2185950	PF3D7_1354900	CPP	CPP13.127
Pf3D7_13_v3	13	2187435	2190224	PF3D7_1355100	DNA_replication_licensing_factor_MCM6	DNA_replication_licensing_factor_MCM6
Pf3D7_13_v3	13	2191058	2194111	PF3D7_1355200	RAP_protein	RAP_protein
Pf3D7_13_v3	13	2195449	2196978	PF3D7_1355300	histone-lysine_N-methyltransferase	histone-lysine_N-methyltransferase
Pf3D7_13_v3	13	2197906	2197978	PF3D7_1355400	tRNA	tRNA.4
Pf3D7_13_v3	13	2199594	2201570	PF3D7_1355500	serine/threonine_protein_phosphatase_5	serine/threonine_protein_phosphatase_5
Pf3D7_13_v3	13	2202611	2204481	PF3D7_1355600	PhIL1_interacting_protein_PIP1	PhIL1_interacting_protein_PIP1
Pf3D7_13_v3	13	2206592	2210458	PF3D7_1355700	NLI_interacting_factor-like_phosphatase	NLI_interacting_factor-like_phosphatase
Pf3D7_13_v3	13	2214445	2215085	PF3D7_1355800	splicing_factor_3B_subunit_5	splicing_factor_3B_subunit_5
Pf3D7_13_v3	13	2216346	2217563	PF3D7_1355900	RWD	RWD
Pf3D7_13_v3	13	2218743	2222939	PF3D7_1356000	CPP	CPP13.128
Pf3D7_13_v3	13	2224146	2227040	PF3D7_1356100	CPP	CPP13.129
Pf3D7_13_v3	13	2228520	2229291	PF3D7_1356200	mitochondrial_import_inner_membrane_translocase_subunit_TIM23	mitochondrial_import_inner_membrane_translocase_subunit_TIM23
Pf3D7_13_v3	13	2231883	2233248	PF3D7_1356300	ubiquitin-conjugating_enzyme_E2	ubiquitin-conjugating_enzyme_E2.1
Pf3D7_13_v3	13	2235089	2238109	PF3D7_1356400	phosphatase_2A_regulatory_subunit-related_protein	phosphatase_2A_regulatory_subunit-related_protein
Pf3D7_13_v3	13	2239261	2240004	PF3D7_1356500	CPP	CPP13.130
Pf3D7_13_v3	13	2240970	2242412	PF3D7_1356600	regulator_of_chromosome_condensation	regulator_of_chromosome_condensation
Pf3D7_13_v3	13	2245189	2246512	PF3D7_1356700	DnaJ_protein	DnaJ_protein.2
Pf3D7_13_v3	13	2249587	2261721	PF3D7_1356800	aurora-related_kinase_3	aurora-related_kinase_3
Pf3D7_13_v3	13	2263199	2264755	PF3D7_1356900	protein_kinase_5	protein_kinase_5
Pf3D7_13_v3	13	2265817	2267148	PF3D7_1357000	elongation_factor_1-alpha	elongation_factor_1-alpha
Pf3D7_13_v3	13	2268901	2270232	PF3D7_1357100	elongation_factor_1-alpha	elongation_factor_1-alpha.1
Pf3D7_13_v3	13	2271537	2274083	PF3D7_1357200	glutamate--tRNA_ligase	glutamate--tRNA_ligase.1
Pf3D7_13_v3	13	2274713	2275078	PF3D7_1357300	dynein_light_chain	dynein_light_chain
Pf3D7_13_v3	13	2276521	2280060	PF3D7_1357400	CPP	CPP13.131
Pf3D7_13_v3	13	2281492	2284212	PF3D7_1357500	DNA_helicase	DNA_helicase
Pf3D7_13_v3	13	2284813	2285703	PF3D7_1357600	CP	CP13.43
Pf3D7_13_v3	13	2286220	2290210	PF3D7_1357700	U3_small_nucleolar_RNA-associated_protein_21	U3_small_nucleolar_RNA-associated_protein_21
Pf3D7_13_v3	13	2291897	2294134	PF3D7_1357800	delta	delta
Pf3D7_13_v3	13	2295637	2297156	PF3D7_1357900	pyrroline-5-carboxylate_reductase	pyrroline-5-carboxylate_reductase
Pf3D7_13_v3	13	2297900	2304194	PF3D7_1358000	patatin-like_phospholipase	patatin-like_phospholipase
Pf3D7_13_v3	13	2305436	2307640	PF3D7_1358100	Sas10	Sas10
Pf3D7_13_v3	13	2309035	2314125	PF3D7_1358200	CPP	CPP13.132
Pf3D7_13_v3	13	2314457	2315479	PF3D7_1358300	rhomboid_protease_ROM7	rhomboid_protease_ROM7
Pf3D7_13_v3	13	2317002	2317844	PF3D7_1358400	CPP	CPP13.133
Pf3D7_13_v3	13	2318686	2320527	PF3D7_1358500	zinc_finger_protein	zinc_finger_protein.4
Pf3D7_13_v3	13	2322060	2325077	PF3D7_1358600	zinc_finger_protein	zinc_finger_protein.5
Pf3D7_13_v3	13	2326394	2326855	PF3D7_1358700	YOP1-like_protein	YOP1-like_protein
Pf3D7_13_v3	13	2331074	2331529	PF3D7_1358800	40S_rp_S15	40S_rp_S15
Pf3D7_13_v3	13	2332196	2334915	PF3D7_1358900	GTP-binding_protein	GTP-binding_protein.1
Pf3D7_13_v3	13	2336005	2345850	PF3D7_1359000	CPP	CPP13.134
Pf3D7_13_v3	13	2347863	2349986	PF3D7_1359100	riboflavin_kinase	riboflavin_kinase
Pf3D7_13_v3	13	2350437	2352820	PF3D7_1359200	high_mobility_group_protein_B4	high_mobility_group_protein_B4
Pf3D7_13_v3	13	2353681	2356902	PF3D7_1359300	exosome_complex_exonuclease_RRP44	exosome_complex_exonuclease_RRP44
Pf3D7_13_v3	13	2359251	2361198	PF3D7_1359400	CUGBP_Elav-like_family_member_1	CUGBP_Elav-like_family_member_1
Pf3D7_13_v3	13	2364426	2365235	PF3D7_1359500	CPP	CPP13.135
Pf3D7_13_v3	13	2371882	2377959	PF3D7_1359600	CPP	CPP13.136
Pf3D7_13_v3	13	2381165	2392261	PF3D7_1359700	CPP	CPP13.137
Pf3D7_13_v3	13	2393370	2394355	PF3D7_1359800	ADP-ribosylation_factor	ADP-ribosylation_factor.1
Pf3D7_13_v3	13	2395974	2402354	PF3D7_1359900	CPMP	CPMP13.12
Pf3D7_13_v3	13	2403511	2404044	PF3D7_1360000	ATP_SAP	ATP_SAP.1
Pf3D7_13_v3	13	2405249	2406217	PF3D7_1360100	RNA-binding_protein	RNA-binding_protein.4
Pf3D7_13_v3	13	2406838	2408385	PF3D7_1360200	ER_membrane_protein_complex_subunit_3	ER_membrane_protein_complex_subunit_3
Pf3D7_13_v3	13	2409348	2410466	PF3D7_1360300	CPP	CPP13.138
Pf3D7_13_v3	13	2411357	2412298	PF3D7_1360400	CPP	CPP13.139
Pf3D7_13_v3	13	2413324	2425261	PF3D7_1360500	guanylyl_cyclase_beta	guanylyl_cyclase_beta
Pf3D7_13_v3	13	2426133	2431183	PF3D7_1360700	E3_SUMO-protein_ligase_PIAS	E3_SUMO-protein_ligase_PIAS
Pf3D7_13_v3	13	2435343	2438924	PF3D7_1360800	falcilysin	falcilysin
Pf3D7_13_v3	13	2440438	2442909	PF3D7_1360900	RNA_binding	RNA_binding
Pf3D7_13_v3	13	2445090	2447264	PF3D7_1361000	protein_arginine_N-methyltransferase_5	protein_arginine_N-methyltransferase_5
Pf3D7_13_v3	13	2450461	2453760	PF3D7_1361100	protein_transport_protein_Sec24A	protein_transport_protein_Sec24A
Pf3D7_13_v3	13	2455261	2461424	PF3D7_1361200	CPP	CPP13.140
Pf3D7_13_v3	13	2462069	2463784	PF3D7_1361300	CPP	CPP13.141
Pf3D7_13_v3	13	2464135	2464718	PF3D7_1361400	actin-depolymerizing_factor_2	actin-depolymerizing_factor_2
Pf3D7_13_v3	13	2465491	2467982	PF3D7_1361500	PH_domain	PH_domain
Pf3D7_13_v3	13	2469127	2469540	PF3D7_1361600	Fe-S_assembly_protein_IscX	Fe-S_assembly_protein_IscX
Pf3D7_13_v3	13	2470972	2471793	PF3D7_1361700	cytochrome_c_oxidase_subunit_2	cytochrome_c_oxidase_subunit_2
Pf3D7_13_v3	13	2473530	2481626	PF3D7_1361800	glideosome-associated_connector	glideosome-associated_connector
Pf3D7_13_v3	13	2482472	2483296	PF3D7_1361900	proliferating_cell_nuclear_antigen_1	proliferating_cell_nuclear_antigen_1
Pf3D7_13_v3	13	2486754	2487353	PF3D7_1362000	cytochrome_c_oxidase_subunit_ApiCOX24	cytochrome_c_oxidase_subunit_ApiCOX24
Pf3D7_13_v3	13	2487857	2489475	PF3D7_1362100	14-3-3_protein	14-3-3_protein
Pf3D7_13_v3	13	2490386	2491837	PF3D7_1362200	RuvB-like_helicase_3	RuvB-like_helicase_3
Pf3D7_13_v3	13	2493143	2493712	PF3D7_1362300	transmembrane_and_coiled-coil_1	transmembrane_and_coiled-coil_1
Pf3D7_13_v3	13	2495924	2502070	PF3D7_1362400	calpain	calpain
Pf3D7_13_v3	13	2503185	2505458	PF3D7_1362500	exonuclease	exonuclease
Pf3D7_13_v3	13	2506148	2507214	PF3D7_1362600	CP	CP13.44
Pf3D7_13_v3	13	2510355	2516474	PF3D7_1362700	CPP	CPP13.142
Pf3D7_13_v3	13	2518487	2525493	PF3D7_1362800	CPP	CPP13.143
Pf3D7_13_v3	13	2526360	2531483	PF3D7_1362900	CPP	CPP13.144
Pf3D7_13_v3	13	2532201	2535722	PF3D7_1363000	CPP	CPP13.145
Pf3D7_13_v3	13	2536315	2539642	PF3D7_1363100	CPP	CPP13.146
Pf3D7_13_v3	13	2539948	2541540	PF3D7_1363200	bifunctional_polynucleotide_phosphatase/kinase	bifunctional_polynucleotide_phosphatase/kinase
Pf3D7_13_v3	13	2542284	2543150	PF3D7_1363300	50S_rp_L9,_mitochondrial	50S_rp_L9,_mitochondrial
Pf3D7_13_v3	13	2543644	2546483	PF3D7_1363400	polyubiquitin_binding_protein	polyubiquitin_binding_protein
Pf3D7_13_v3	13	2547764	2550477	PF3D7_1363500	CCR4_2	CCR4_2
Pf3D7_13_v3	13	2551243	2551926	PF3D7_1363600	CPP	CPP13.147
Pf3D7_13_v3	13	2552554	2554926	PF3D7_1363700	protein_AMR1	protein_AMR1
Pf3D7_13_v3	13	2556025	2559547	PF3D7_1363800	nuclear_fusion_protein	nuclear_fusion_protein
Pf3D7_13_v3	13	2562118	2562968	PF3D7_1363900	unspecified	unspecified
Pf3D7_13_v3	13	2564625	2567108	PF3D7_1364000	CP	CP13.45
Pf3D7_13_v3	13	2568556	2570946	PF3D7_1364100	6-cp	6-cp.2
Pf3D7_13_v3	13	2571845	2577286	PF3D7_1364200	nucleoporin_NUP205	nucleoporin_NUP205
Pf3D7_13_v3	13	2579159	2582614	PF3D7_1364300	pre-mRNA-splicing_factor_ATPdRh_PRP16	pre-mRNA-splicing_factor_ATPdRh_PRP16
Pf3D7_13_v3	13	2585032	2594829	PF3D7_1364400	CPP	CPP13.148
Pf3D7_13_v3	13	2596389	2597822	PF3D7_1364500	exosome_complex_component_RRP45	exosome_complex_component_RRP45
Pf3D7_13_v3	13	2598757	2601399	PF3D7_1364600	aldehyde_reductase	aldehyde_reductase
Pf3D7_13_v3	13	2601801	2603107	PF3D7_1364700	VAR	VAR.10
Pf3D7_13_v3	13	2603463	2604972	PF3D7_1364800	RPABC1	RPABC1
Pf3D7_13_v3	13	2606397	2608050	PF3D7_1364900	ferrochelatase	ferrochelatase
Pf3D7_13_v3	13	2608698	2609744	PF3D7_1365000	CPP	CPP13.149
Pf3D7_13_v3	13	2609933	2610581	PF3D7_1365100	rp_S17	rp_S17
Pf3D7_13_v3	13	2611483	2611638	PF3D7_1365200	CP	CP13.46
Pf3D7_13_v3	13	2612422	2614644	PF3D7_1365300	CPP	CPP13.150
Pf3D7_13_v3	13	2616148	2617902	PF3D7_1365400	ubiquitin-activating_enzyme	ubiquitin-activating_enzyme.1
Pf3D7_13_v3	13	2619028	2620567	PF3D7_1365500	aminomethyltransferase,_mitochondrial	aminomethyltransferase,_mitochondrial
Pf3D7_13_v3	13	2621261	2624000	PF3D7_1365600	DNA_topoisomerase_6_subunit_B	DNA_topoisomerase_6_subunit_B
Pf3D7_13_v3	13	2624553	2626098	PF3D7_1365700	SNARE_associated_Golgi_protein	SNARE_associated_Golgi_protein
Pf3D7_13_v3	13	2629861	2631442	PF3D7_1365800	CPP	CPP13.151
Pf3D7_13_v3	13	2632534	2633260	PF3D7_1365900	ubiquitin-60S_rp_L40	ubiquitin-60S_rp_L40
Pf3D7_13_v3	13	2635213	2635488	PF3D7_1366000	CPP	CPP13.152
Pf3D7_13_v3	13	2636732	2637240	PF3D7_1366100	DIP13_homolog	DIP13_homolog
Pf3D7_13_v3	13	2638091	2638543	PF3D7_1366200	CP	CP13.47
Pf3D7_13_v3	13	2638955	2652697	PF3D7_1366300	CPP	CPP13.153
Pf3D7_13_v3	13	2655277	2659065	PF3D7_1366400	rhoptry_protein_RHOP148	rhoptry_protein_RHOP148
Pf3D7_13_v3	13	2661573	2662022	PF3D7_1366500	nucleoside_diphosphate_kinase	nucleoside_diphosphate_kinase
Pf3D7_13_v3	13	2663422	2665152	PF3D7_1366600	signal_recognition_particle_receptor_subunit_alpha	signal_recognition_particle_receptor_subunit_alpha
Pf3D7_13_v3	13	2666666	2667781	PF3D7_1366700	CPP	CPP13.154
Pf3D7_13_v3	13	2668398	2670524	PF3D7_1366800	phosphatidylserine_synthase	phosphatidylserine_synthase
Pf3D7_13_v3	13	2675590	2677966	PF3D7_1366900	CP	CP13.48
Pf3D7_13_v3	13	2679415	2680425	PF3D7_1367000	suppressor_of_kinetochore_protein_1	suppressor_of_kinetochore_protein_1
Pf3D7_13_v3	13	2681321	2682592	PF3D7_1367100	U1_small_nuclear_ribonucleoprotein_70_kDa_homolog	U1_small_nuclear_ribonucleoprotein_70_kDa_homolog
Pf3D7_13_v3	13	2683581	2684967	PF3D7_1367200	CLAMP	CLAMP
Pf3D7_13_v3	13	2685059	2686331	PF3D7_1367300	CPP	CPP13.155
Pf3D7_13_v3	13	2687561	2690701	PF3D7_1367400	CPP	CPP13.156
Pf3D7_13_v3	13	2692076	2693282	PF3D7_1367500	NADH-cytochrome_b5_reductase	NADH-cytochrome_b5_reductase
Pf3D7_13_v3	13	2693921	2694859	PF3D7_1367600	ribosome_biogenesis_protein_MRT4	ribosome_biogenesis_protein_MRT4
Pf3D7_13_v3	13	2695655	2699881	PF3D7_1367700	alanine--tRNA_ligase	alanine--tRNA_ligase
Pf3D7_13_v3	13	2701228	2704776	PF3D7_1367800	secreted_ookinete_protein	secreted_ookinete_protein.1
Pf3D7_13_v3	13	2706499	2708442	PF3D7_1367900	CPP	CPP13.157
Pf3D7_13_v3	13	2708813	2709566	PF3D7_1368000	CP	CP13.49
Pf3D7_13_v3	13	2710406	2711718	PF3D7_1368100	RPN11	RPN11
Pf3D7_13_v3	13	2713463	2715436	PF3D7_1368200	ABC_transporter_E_family_member_1	ABC_transporter_E_family_member_1
Pf3D7_13_v3	13	2717853	2719377	PF3D7_1368300	CPP	CPP13.158
Pf3D7_13_v3	13	2719490	2721420	PF3D7_1368400	rp_L1	rp_L1
Pf3D7_13_v3	13	2722690	2725182	PF3D7_1368500	heptatricopeptide_repeat-containing_protein	heptatricopeptide_repeat-containing_protein.1
Pf3D7_13_v3	13	2725669	2725947	PF3D7_1368600	mitochondrial_import_inner_membrane_translocase_subunit_TIM9	mitochondrial_import_inner_membrane_translocase_subunit_TIM9
Pf3D7_13_v3	13	2727425	2729155	PF3D7_1368700	MCP	MCP
Pf3D7_13_v3	13	2731041	2736143	PF3D7_1368800	XPF	XPF
Pf3D7_13_v3	13	2739350	2740998	PF3D7_1368900	CP	CP13.50
Pf3D7_13_v3	13	2742585	2745862	PF3D7_1369000	glycosylphosphatidylinositol_anchor_attachment_1_protein	glycosylphosphatidylinositol_anchor_attachment_1_protein
Pf3D7_13_v3	13	2746659	2748224	PF3D7_1369100	CPP	CPP13.159
Pf3D7_13_v3	13	2749595	2756107	PF3D7_1369200	CPP	CPP13.160
Pf3D7_13_v3	13	2756529	2757997	PF3D7_1369300	CPP	CPP13.161
Pf3D7_13_v3	13	2759756	2768478	PF3D7_1369400	CPP	CPP13.162
Pf3D7_13_v3	13	2769916	2773480	PF3D7_1369500	CP	CP13.51
Pf3D7_13_v3	13	2774191	2776884	PF3D7_1369600	CPP	CPP13.163
Pf3D7_13_v3	13	2778005	2779071	PF3D7_1369700	U2_small_nuclear_ribonucleoprotein_A'	U2_small_nuclear_ribonucleoprotein_A'
Pf3D7_13_v3	13	2780354	2780427	PF3D7_1369800	tRNA	tRNA.5
Pf3D7_13_v3	13	2781080	2781151	PF3D7_1369900	tRNA	tRNA.6
Pf3D7_13_v3	13	2781622	2781695	PF3D7_1370000	tRNA	tRNA.7
Pf3D7_13_v3	13	2783150	2783221	PF3D7_1370100	tRNA	tRNA.8
Pf3D7_13_v3	13	2783766	2783836	PF3D7_1370200	tRNA	tRNA.9
Pf3D7_13_v3	13	2787972	2788913	PF3D7_1370300	membrane_associated_histidine-rich_protein_1	membrane_associated_histidine-rich_protein_1
Pf3D7_13_v3	13	2794237	2794851	PF3D7_1370500	ncRNA	ncRNA.9
Pf3D7_13_v3	13	2796119	2797144	PF3D7_1370800	ncRNA	ncRNA.10
Pf3D7_13_v3	13	2797507	2798103	PF3D7_1370900	ncRNA	ncRNA.11
Pf3D7_13_v3	13	2800004	2802154	PF3D7_1371000	18S_ribosomal_RNA	18S_ribosomal_RNA
Pf3D7_13_v3	13	2802527	2802686	PF3D7_1371200	5.8S_ribosomal_RNA	5.8S_ribosomal_RNA
Pf3D7_13_v3	13	2802945	2807159	PF3D7_1371300	28S_ribosomal_RNA	28S_ribosomal_RNA
Pf3D7_13_v3	13	2808563	2809222	PF3D7_1371500	probable_protein	probable_protein
Pf3D7_13_v3	13	2811706	2820270	PF3D7_1371600	VAR	VAR.11
Pf3D7_13_v3	13	2821078	2823292	PF3D7_1371700	FIKK_family	FIKK_family
Pf3D7_13_v3	13	2824302	2825852	PF3D7_1371800	PEP	PEP13.4
Pf3D7_13_v3	13	2829856	2830669	PF3D7_1371900	PEP	PEP13.5
Pf3D7_13_v3	13	2832952	2834322	PF3D7_1372000	PHISTa	PHISTa.1
Pf3D7_13_v3	13	2837053	2839058	PF3D7_1372100	PHISTb	PHISTb
Pf3D7_13_v3	13	2840727	2841703	PF3D7_1372200	histidine-rich_protein_III	histidine-rich_protein_III
Pf3D7_13_v3	13	2845767	2846538	PF3D7_1372300	PHIST	PHIST
Pf3D7_13_v3	13	2850891	2853482	PF3D7_1372400	acyl-CoA	acyl-CoA
Pf3D7_13_v3	13	2854544	2855568	PF3D7_1372500	VAR	VAR.12
Pf3D7_13_v3	13	2856586	2858026	PF3D7_1372600	RIF	RIF.5
Pf3D7_13_v3	13	2860163	2861441	PF3D7_1372700	RIF	RIF.6
Pf3D7_13_v3	13	2863866	2864869	PF3D7_1372800	stevor	stevor.1
Pf3D7_13_v3	13	2865893	2867226	PF3D7_1372900	VAR	VAR.13
Pf3D7_13_v3	13	2868923	2870165	PF3D7_1373000	RIF	RIF.7
Pf3D7_13_v3	13	2871860	2873088	PF3D7_1373100	RIF	RIF.8
Pf3D7_13_v3	13	2875991	2876203	PF3D7_1373200	PEP,_fragment	PEP,_fragment
Pf3D7_13_v3	13	2877908	2879141	PF3D7_1373300	RIF	RIF.9
Pf3D7_13_v3	13	2881591	2882956	PF3D7_1373400	RIF	RIF.10
Pf3D7_13_v3	13	2884786	2892340	PF3D7_1373500	VAR	VAR.14
Pf3D7_14_v3	14	1393	5343	PF3D7_1400100	VAR	VAR
Pf3D7_14_v3	14	7208	8538	PF3D7_1400200	RIF	RIF
Pf3D7_14_v3	14	10974	12117	PF3D7_1400300	RIF	RIF.1
Pf3D7_14_v3	14	14126	15363	PF3D7_1400400	RIF	RIF.2
Pf3D7_14_v3	14	17469	18808	PF3D7_1400500	RIF	RIF.3
Pf3D7_14_v3	14	20897	22232	PF3D7_1400600	RIF	RIF.4
Pf3D7_14_v3	14	24337	25320	PF3D7_1400700	stevor	stevor
Pf3D7_14_v3	14	27321	28428	PF3D7_1400800	RIF	RIF.5
Pf3D7_14_v3	14	30083	31008	PF3D7_1400900	VAR	VAR.1
Pf3D7_14_v3	14	34693	35773	PF3D7_1401000	GBPH_protein	GBPH_protein
Pf3D7_14_v3	14	39081	40440	PF3D7_1401050	VAR	VAR.2
Pf3D7_14_v3	14	41289	43093	PF3D7_1401100	DnaJ_protein	DnaJ_protein
Pf3D7_14_v3	14	46833	47744	PF3D7_1401200	PEP	PEP14
Pf3D7_14_v3	14	48912	50415	PF3D7_1401300	epoxide_hydrolase_2	epoxide_hydrolase_2
Pf3D7_14_v3	14	53411	53734	PF3D7_1401400	ETRAMP14.1	ETRAMP14.1
Pf3D7_14_v3	14	57172	58293	PF3D7_1401500	esterase	esterase
Pf3D7_14_v3	14	61364	62988	PF3D7_1401600	PHISTb	PHISTb
Pf3D7_14_v3	14	66269	67081	PF3D7_1401700	CPP	CPP14
Pf3D7_14_v3	14	71368	72690	PF3D7_1401800	choline_kinase	choline_kinase
Pf3D7_14_v3	14	74188	76793	PF3D7_1401900	CP	CP14
Pf3D7_14_v3	14	77258	80423	PF3D7_1402000	CPP	CPP14.1
Pf3D7_14_v3	14	81121	83760	PF3D7_1402100	pseudouridine_synthase	pseudouridine_synthase
Pf3D7_14_v3	14	84735	85301	PF3D7_1402200	cytochrome_c_oxidase_subunit_ApiCOX19	cytochrome_c_oxidase_subunit_ApiCOX19
Pf3D7_14_v3	14	85883	87883	PF3D7_1402300	RPN6	RPN6
Pf3D7_14_v3	14	89565	91037	PF3D7_1402400	zinc_finger_protein	zinc_finger_protein
Pf3D7_14_v3	14	92264	93537	PF3D7_1402500	rp_S27a	rp_S27a
Pf3D7_14_v3	14	92792	92874	PF3D7_1402600	ncRNA	ncRNA
Pf3D7_14_v3	14	94980	98404	PF3D7_1402700	U2_snRNP-associated_SURP_motif-containing_protein	U2_snRNP-associated_SURP_motif-containing_protein
Pf3D7_14_v3	14	100847	105624	PF3D7_1402800	CPP	CPP14.2
Pf3D7_14_v3	14	106370	109234	PF3D7_1402900	CPP	CPP14.3
Pf3D7_14_v3	14	110114	112645	PF3D7_1403000	CPP	CPP14.4
Pf3D7_14_v3	14	113144	119011	PF3D7_1403100	condensin_complex_subunit_1	condensin_complex_subunit_1
Pf3D7_14_v3	14	120069	121134	PF3D7_1403200	CPP	CPP14.5
Pf3D7_14_v3	14	121855	125340	PF3D7_1403300	tetratricopeptide_repeat_protein	tetratricopeptide_repeat_protein
Pf3D7_14_v3	14	125986	129877	PF3D7_1403400	CPP	CPP14.6
Pf3D7_14_v3	14	130022	132100	PF3D7_1403500	dynein_light_chain	dynein_light_chain
Pf3D7_14_v3	14	132554	133245	PF3D7_1403600	selenoprotein	selenoprotein
Pf3D7_14_v3	14	133737	135073	PF3D7_1403700	translocation_associated_membrane_protein	translocation_associated_membrane_protein
Pf3D7_14_v3	14	136530	141420	PF3D7_1403800	nuclear_formin-like_protein_MISFIT	nuclear_formin-like_protein_MISFIT
Pf3D7_14_v3	14	142242	143138	PF3D7_1403900	serine/threonine_protein_phosphatase_CPPED1	serine/threonine_protein_phosphatase_CPPED1
Pf3D7_14_v3	14	143984	144661	PF3D7_1404000	RPB4	RPB4
Pf3D7_14_v3	14	145134	145649	PF3D7_1404100	cytochrome_c	cytochrome_c
Pf3D7_14_v3	14	147961	148415	PF3D7_1404200	CPP	CPP14.7
Pf3D7_14_v3	14	150000	150608	PF3D7_1404300	secreted_ookinete_adhesive_protein	secreted_ookinete_adhesive_protein
Pf3D7_14_v3	14	151765	152310	PF3D7_1404400	rp_L16,_mitochondrial	rp_L16,_mitochondrial
Pf3D7_14_v3	14	153139	154545	PF3D7_1404500	rRNA_biogenesis_protein_RRP5	rRNA_biogenesis_protein_RRP5
Pf3D7_14_v3	14	154855	160191	PF3D7_1404600	Acalpha	Acalpha
Pf3D7_14_v3	14	161227	162099	PF3D7_1404700	cysteine-rich_small_secreted_protein_CSS	cysteine-rich_small_secreted_protein_CSS
Pf3D7_14_v3	14	163990	166854	PF3D7_1404800	CPP	CPP14.8
Pf3D7_14_v3	14	170000	170893	PF3D7_1404900	CPP	CPP14.9
Pf3D7_14_v3	14	172237	174911	PF3D7_1405000	CPP	CPP14.10
Pf3D7_14_v3	14	175503	179705	PF3D7_1405100	GTPase-activating_protein	GTPase-activating_protein
Pf3D7_14_v3	14	180897	181649	PF3D7_1405200	trafficking_protein_particle_complex_subunit_1	trafficking_protein_particle_complex_subunit_1
Pf3D7_14_v3	14	181955	185032	PF3D7_1405300	CPP	CPP14.11
Pf3D7_14_v3	14	185437	190368	PF3D7_1405400	DNA_mismatch_repair_protein	DNA_mismatch_repair_protein
Pf3D7_14_v3	14	190997	192724	PF3D7_1405500	COBW_1	COBW_1
Pf3D7_14_v3	14	193216	194265	PF3D7_1405600	ribonucleoside-diphosphate_reductase_small_chain	ribonucleoside-diphosphate_reductase_small_chain
Pf3D7_14_v3	14	196327	198486	PF3D7_1405700	RING_zinc_finger_protein	RING_zinc_finger_protein
Pf3D7_14_v3	14	200493	204143	PF3D7_1405800	ribosome_biogenesis_protein_BOP1	ribosome_biogenesis_protein_BOP1
Pf3D7_14_v3	14	205559	209003	PF3D7_1405900	RNA-binding_protein	RNA-binding_protein
Pf3D7_14_v3	14	210300	210960	PF3D7_1406000	RNA-binding_protein_8A	RNA-binding_protein_8A
Pf3D7_14_v3	14	211566	215651	PF3D7_1406100	tubby	tubby
Pf3D7_14_v3	14	217845	226307	PF3D7_1406200	transcription_elongation_factor_SPT6	transcription_elongation_factor_SPT6
Pf3D7_14_v3	14	228410	229837	PF3D7_1406300	glycerophosphodiester_phosphodiesterase	glycerophosphodiester_phosphodiesterase
Pf3D7_14_v3	14	230864	232690	PF3D7_1406400	pentatricopeptide_repeat	pentatricopeptide_repeat
